Frame,MembranePotential,Spikes,Collision,TotalSpikes,MotionEnergy,SFA,Prediction
109,100464.3984,0,0,0,0.2364,0.5119,0
110,100464.3984,0,0,0,0.2364,0.5119,0
111,152882.1719,0,0,0,0.2917,0.5285,0
112,152882.1719,0,0,0,0.2917,0.5285,0
113,234254.0938,0,0,0,0.3758,0.554,0
114,234254.0938,0,0,0,0.3758,0.554,0
115,534614.375,0,0,0,0.7498,0.6134,0
116,534614.375,0,0,0,0.7498,0.6134,0
117,1096099.25,0,0,0,1.0855,0.7782,0
118,1096099.25,1,0,1,1.0855,0.7782,0
119,3368890.0,1,0,2,2.511,0.9491,0
120,3368890.0,2,0,4,2.511,0.9491,0
121,1709645.625,1,0,5,3.7104,0.8316,0
122,1709645.625,0,0,0,3.7104,0.8316,0
123,808.1949,0,0,0,4.2105,0.5,0
124,808.1949,0,0,0,4.2105,0.5,0
125,66149.3125,0,0,0,3.2215,0.5,0
126,66149.3125,0,0,0,3.2215,0.5,0
127,220.0945,0,0,0,2.7018,0.5,0
128,220.0945,0,0,0,2.7018,0.5,0
129,52193.4258,0,0,0,2.3801,0.5,0
130,52193.4258,0,0,0,2.3801,0.5,0
131,42637.9375,0,0,0,2.1087,0.5,0
132,42637.9375,0,0,0,2.1087,0.5,0
133,33483.4258,0,0,0,1.7321,0.5,0
134,33483.4258,0,0,0,1.7321,0.5,0
135,898.488,0,0,0,1.6144,0.5,0
136,898.488,0,0,0,1.6144,0.5,0
137,0.0,0,0,0,0.8718,0.5,0
138,0.0,0,0,0,0.8718,0.5,0
139,0.0,0,0,0,0.4695,0.5,0
140,0.0,0,0,0,0.4695,0.5,0
141,0.0,0,0,0,0.2512,0.5,0
142,0.0,0,0,0,0.2512,0.5,0
143,0.0,0,0,0,0.1343,0.5,0
144,0.0,0,0,0,0.1343,0.5,0
145,0.0,0,0,0,0.0721,0.5,0
146,0.0,0,0,0,0.0721,0.5,0
147,0.0,0,0,0,0.039,0.5,0
148,0.0,0,0,0,0.039,0.5,0
149,0.0,0,0,0,0.0213,0.5,0
150,0.0,0,0,0,0.0213,0.5,0
151,0.0,0,0,0,0.0119,0.5,0
152,0.0,0,0,0,0.0119,0.5,0
153,0.0,0,0,0,0.0069,0.5,0
154,0.0,0,0,0,0.0069,0.5,0
155,0.0,0,0,0,0.0042,0.5,0
156,0.0,0,0,0,0.0042,0.5,0
157,0.0,0,0,0,0.0028,0.5,0
158,0.0,0,0,0,0.0028,0.5,0
159,0.0,0,0,0,0.0021,0.5,0
160,0.0,0,0,0,0.0021,0.5,0
161,0.0,0,0,0,0.0017,0.5,0
162,0.0,0,0,0,0.0017,0.5,0
163,0.0,0,0,0,0.0014,0.5,0
164,0.0,0,0,0,0.0014,0.5,0
165,0.0,0,0,0,0.0013,0.5,0
166,0.0,0,0,0,0.0013,0.5,0
167,0.0,0,0,0,0.0013,0.5,0
168,0.0,0,0,0,0.0013,0.5,0
169,0.0,0,0,0,0.0012,0.5,0
170,0.0,0,0,0,0.0012,0.5,0
171,0.0,0,0,0,0.0012,0.5,0
172,0.0,0,0,0,0.0012,0.5,0
173,0.0,0,0,0,0.0012,0.5,0
174,0.0,0,0,0,0.0012,0.5,0
175,0.0,0,0,0,0.0012,0.5,0
176,0.0,0,0,0,0.0012,0.5,0
177,0.0,0,0,0,0.0012,0.5,0
178,0.0,0,0,0,0.0012,0.5,0
179,0.0,0,0,0,0.0012,0.5,0
180,0.0,0,0,0,0.0012,0.5,0
181,0.0,0,0,0,0.0012,0.5,0
182,0.0,0,0,0,0.0012,0.5,0
183,0.0,0,0,0,0.0012,0.5,0
184,0.0,0,0,0,0.0012,0.5,0
185,0.0,0,0,0,0.0012,0.5,0
186,0.0,0,0,0,0.0012,0.5,0
187,0.0,0,0,0,0.0012,0.5,0
188,0.0,0,0,0,0.0012,0.5,0
189,0.0,0,0,0,0.0012,0.5,0
190,0.0,0,0,0,0.0012,0.5,0
191,944730.5,0,0,0,1.7789,0.7467,0
192,944730.5,0,0,0,1.7789,0.7467,0
193,0.0,0,0,0,1.0786,0.5,0
194,0.0,0,0,0,1.0786,0.5,0
195,1018.234,0,0,0,0.6869,0.5,0
196,1018.234,0,0,0,0.6869,0.5,0
197,0.0,0,0,0,0.4544,0.5,0
198,0.0,0,0,0,0.4544,0.5,0
199,0.0,0,0,0,0.3164,0.5,0
200,0.0,0,0,0,0.3164,0.5,0
201,0.0,0,0,0,0.224,0.5,0
202,0.0,0,0,0,0.224,0.5,0
203,0.0,0,0,0,0.1797,0.5,0
204,0.0,0,0,0,0.1797,0.5,0
205,0.0,0,0,0,0.1629,0.5,0
206,0.0,0,0,0,0.1629,0.5,0
207,67.7485,0,0,0,0.1443,0.5,0
208,67.7485,0,0,0,0.1443,0.5,0
209,30.3722,0,0,0,0.0984,0.5,0
210,30.3722,0,0,0,0.0984,0.5,0
211,432.8635,0,0,0,0.0843,0.5,0
212,432.8635,0,0,0,0.0843,0.5,0
213,2216.9714,0,0,0,0.2614,0.5,0
214,2216.9714,0,0,0,0.2614,0.5,0
215,233.7613,0,0,0,0.2374,0.5,0
216,233.7613,0,0,0,0.2374,0.5,0
217,30.2674,0,0,0,0.1584,0.5,0
218,30.2674,0,0,0,0.1584,0.5,0
219,70.2373,0,0,0,0.1164,0.5,0
220,70.2373,0,0,0,0.1164,0.5,0
221,105.4982,0,0,0,0.0899,0.5,0
222,105.4982,0,0,0,0.0899,0.5,0
223,241.2025,0,0,0,0.0745,0.5,0
224,241.2025,0,0,0,0.0745,0.5,0
225,339.1296,0,0,0,0.0686,0.5,0
226,339.1296,0,0,0,0.0686,0.5,0
227,246.7486,0,0,0,0.0675,0.5,0
228,246.7486,0,0,0,0.0675,0.5,0
229,483.0397,0,0,0,0.0715,0.5,0
230,483.0397,0,0,0,0.0715,0.5,0
231,15970.957,0,0,0,0.096,0.5,0
232,15970.957,0,0,0,0.096,0.5,0
233,2011.73,0,0,0,0.0947,0.5,0
234,2011.73,0,0,0,0.0947,0.5,0
235,1011.938,0,0,0,0.0978,0.5,0
236,1011.938,0,0,0,0.0978,0.5,0
237,5938.7817,0,0,0,0.1074,0.5,0
238,5938.7817,0,0,0,0.1074,0.5,0
239,0.0,0,0,0,0.0854,0.5,0
240,0.0,0,0,0,0.0854,0.5,0
241,18475.6621,0,0,0,0.1514,0.5,0
242,18475.6621,0,0,0,0.1514,0.5,0
243,38480.7734,0,0,0,0.1715,0.5,0
244,38480.7734,0,0,0,0.1715,0.5,0
245,52257.7812,0,0,0,0.1976,0.5,0
246,52257.7812,0,0,0,0.1976,0.5,0
247,101289.3672,0,0,0,0.2373,0.5122,0
248,101289.3672,0,0,0,0.2373,0.5122,0
249,151679.5625,0,0,0,0.2924,0.5281,0
250,151679.5625,0,0,0,0.2924,0.5281,0
251,755077.625,0,0,0,0.5394,0.7021,0
252,755077.625,0,0,0,0.5394,0.7021,0
253,524047.0938,0,0,0,0.7265,0.6404,0
254,524047.0938,0,0,0,0.7265,0.6404,0
255,0.0,0,0,0,0.6247,0.5,0
256,0.0,2,0,2,0.6247,0.5,0
257,3457803.0,1,0,3,2.5236,0.912,0
258,3457803.0,2,0,5,2.5236,0.912,0
259,1705139.375,1,0,6,3.7165,0.8311,0
260,1705139.375,0,0,0,3.7165,0.8311,0
261,699.5359,0,0,0,4.2117,0.5,0
262,699.5359,0,0,0,4.2117,0.5,0
263,66393.4844,0,0,0,3.2209,0.5,0
264,66393.4844,0,0,0,3.2209,0.5,0
265,182.7414,0,0,0,2.7012,0.5,0
266,182.7414,0,0,0,2.7012,0.5,0
267,52500.8438,0,0,0,2.3727,0.5,0
268,52500.8438,0,0,0,2.3727,0.5,0
269,56947.8594,0,0,0,2.271,0.5,0
270,56947.8594,0,0,0,2.271,0.5,0
271,21373.3008,0,0,0,1.744,0.5,0
272,21373.3008,0,0,0,1.744,0.5,0
273,156.5037,0,0,0,1.4372,0.5,0
274,156.5037,0,0,0,1.4372,0.5,0
275,0.0,0,0,0,0.7684,0.5,0
276,0.0,0,0,0,0.7684,0.5,0
277,0.0,0,0,0,0.4097,0.5,0
278,0.0,0,0,0,0.4097,0.5,0
279,0.0,0,0,0,0.2217,0.5,0
280,0.0,0,0,0,0.2217,0.5,0
281,0.0,0,0,0,0.1188,0.5,0
282,0.0,0,0,0,0.1188,0.5,0
283,0.0,0,0,0,0.0636,0.5,0
284,0.0,0,0,0,0.0636,0.5,0
285,0.0,0,0,0,0.0342,0.5,0
286,0.0,0,0,0,0.0342,0.5,0
287,0.0,0,0,0,0.0185,0.5,0
288,0.0,0,0,0,0.0185,0.5,0
289,0.0,0,0,0,0.0102,0.5,0
290,0.0,0,0,0,0.0102,0.5,0
291,0.0,0,0,0,0.0057,0.5,0
292,0.0,0,0,0,0.0057,0.5,0
293,0.0,0,0,0,0.0034,0.5,0
294,0.0,0,0,0,0.0034,0.5,0
295,0.0,0,0,0,0.0021,0.5,0
296,0.0,0,0,0,0.0021,0.5,0
297,0.0,0,0,0,0.0014,0.5,0
298,0.0,0,0,0,0.0014,0.5,0
299,0.0,0,0,0,0.0011,0.5,0
300,0.0,0,0,0,0.0011,0.5,0
301,0.0,0,0,0,0.0009,0.5,0
302,0.0,0,0,0,0.0009,0.5,0
303,0.0,0,0,0,0.0008,0.5,0
304,0.0,0,0,0,0.0008,0.5,0
305,0.0,0,0,0,0.0007,0.5,0
306,0.0,0,0,0,0.0007,0.5,0
307,0.0,0,0,0,0.0007,0.5,0
308,0.0,0,0,0,0.0007,0.5,0
309,0.0,0,0,0,0.0007,0.5,0
310,0.0,0,0,0,0.0007,0.5,0
311,0.0,0,0,0,0.0007,0.5,0
312,0.0,0,0,0,0.0007,0.5,0
313,0.0,0,0,0,0.0007,0.5,0
314,0.0,0,0,0,0.0007,0.5,0
315,0.0,0,0,0,0.0007,0.5,0
316,0.0,0,0,0,0.0007,0.5,0
317,0.0,0,0,0,0.0007,0.5,0
318,0.0,0,0,0,0.0007,0.5,0
319,0.0,0,0,0,0.0007,0.5,0
320,0.0,0,0,0,0.0007,0.5,0
321,0.0,0,0,0,0.0007,0.5,0
322,0.0,0,0,0,0.0007,0.5,0
323,0.0,0,0,0,0.0007,0.5,0
324,0.0,0,0,0,0.0007,0.5,0
325,0.0,0,0,0,0.0007,0.5,0
326,0.0,0,0,0,0.0007,0.5,0
327,0.0,0,0,0,0.0007,0.5,0
328,0.0,0,0,0,0.0007,0.5,0
