Frame,MembranePotential,Spikes,Collision,TotalSpikes,MotionEnergy,SFA,Prediction
109,72580.7656,0,0,0,0.1321,0.5024,0
110,72580.7656,0,0,0,0.1321,0.5024,0
111,19226.8633,0,0,0,0.1733,0.5,0
112,19226.8633,0,0,0,0.1733,0.5,0
113,47835.9922,0,0,0,0.2244,0.5,0
114,47835.9922,0,0,0,0.2244,0.5,0
115,67742.4062,0,0,0,0.3102,0.5,0
116,67742.4062,0,0,0,0.3102,0.5,0
117,138184.9531,0,0,0,0.438,0.5015,0
118,138184.9531,0,0,0,0.438,0.5015,0
119,528557.6875,0,0,0,0.8087,0.6408,0
120,528557.6875,0,0,0,0.8087,0.6408,0
121,502622.5938,0,0,0,1.1693,0.6335,0
122,502622.5938,0,0,0,1.1693,0.6335,0
123,916370.4375,0,0,0,2.097,0.7394,0
124,916370.4375,0,0,0,2.097,0.7394,0
125,3219140.0,1,0,1,6.0361,0.9455,0
126,3219140.0,2,0,3,6.0361,0.9455,0
127,2502712.0,1,0,4,6.324,0.8856,0
128,2502712.0,0,0,0,6.324,0.8856,0
129,0.0,0,0,0,3.8518,0.5,0
130,0.0,0,0,0,3.8518,0.5,0
131,142639.1719,0,0,0,2.3792,0.5004,0
132,142639.1719,0,0,0,2.3792,0.5004,0
133,3981.2205,0,0,0,1.3256,0.5,0
134,3981.2205,0,0,0,1.3256,0.5,0
135,78992.1016,0,0,0,0.8205,0.5044,0
136,78992.1016,0,0,0,0.8205,0.5044,0
137,64447.5273,0,0,0,0.6458,0.5,0
138,64447.5273,0,0,0,0.6458,0.5,0
139,21171.6484,0,0,0,0.5621,0.5,0
140,21171.6484,0,0,0,0.5621,0.5,0
141,0.0,0,0,0,0.2946,0.5,0
142,0.0,0,0,0,0.2946,0.5,0
143,0.0,0,0,0,0.1542,0.5,0
144,0.0,0,0,0,0.1542,0.5,0
145,0.0,0,0,0,0.0807,0.5,0
146,0.0,0,0,0,0.0807,0.5,0
147,0.0,0,0,0,0.0423,0.5,0
148,0.0,0,0,0,0.0423,0.5,0
149,0.0,0,0,0,0.0222,0.5,0
150,0.0,0,0,0,0.0222,0.5,0
151,0.0,0,0,0,0.0117,0.5,0
152,0.0,0,0,0,0.0117,0.5,0
153,0.0,0,0,0,0.0062,0.5,0
154,0.0,0,0,0,0.0062,0.5,0
155,0.0,0,0,0,0.0033,0.5,0
156,0.0,0,0,0,0.0033,0.5,0
157,0.0,0,0,0,0.0019,0.5,0
158,0.0,0,0,0,0.0019,0.5,0
159,0.0,0,0,0,0.0011,0.5,0
160,0.0,0,0,0,0.0011,0.5,0
161,0.0,0,0,0,0.0007,0.5,0
162,0.0,0,0,0,0.0007,0.5,0
163,0.0,0,0,0,0.0004,0.5,0
164,0.0,0,0,0,0.0004,0.5,0
165,0.0,0,0,0,0.0003,0.5,0
166,0.0,0,0,0,0.0003,0.5,0
167,0.0,0,0,0,0.0003,0.5,0
168,0.0,0,0,0,0.0003,0.5,0
169,0.0,0,0,0,0.0002,0.5,0
170,0.0,0,0,0,0.0002,0.5,0
171,105948.9375,0,0,0,0.2167,0.513,0
172,105948.9375,0,0,0,0.2167,0.513,0
173,0.0,0,0,0,0.2721,0.5,0
174,0.0,0,0,0,0.2721,0.5,0
175,0.0,0,0,0,0.2953,0.5,0
176,0.0,0,0,0,0.2953,0.5,0
177,0.0,0,0,0,0.3004,0.5,0
178,0.0,0,0,0,0.3004,0.5,0
179,826.0676,0,0,0,0.2538,0.5,0
180,826.0676,0,0,0,0.2538,0.5,0
181,0.0,0,0,0,0.2506,0.5,0
182,0.0,0,0,0,0.2506,0.5,0
183,340.623,0,0,0,0.2222,0.5,0
184,340.623,0,0,0,0.2222,0.5,0
185,0.0,0,0,0,0.1667,0.5,0
186,0.0,0,0,0,0.1667,0.5,0
187,390.7201,0,0,0,0.1829,0.5,0
188,390.7201,0,0,0,0.1829,0.5,0
189,2479.937,0,0,0,0.1204,0.5,0
190,2479.937,0,0,0,0.1204,0.5,0
191,354.0282,0,0,0,0.0896,0.5,0
192,354.0282,0,0,0,0.0896,0.5,0
193,614.6976,0,0,0,0.0597,0.5,0
194,614.6976,0,0,0,0.0597,0.5,0
195,1330.593,0,0,0,0.0415,0.5,0
196,1330.593,0,0,0,0.0415,0.5,0
197,461.9288,0,0,0,0.0299,0.5,0
198,461.9288,0,0,0,0.0299,0.5,0
199,1797.4368,0,0,0,0.0372,0.5,0
200,1797.4368,0,0,0,0.0372,0.5,0
201,3554.3525,0,0,0,0.0467,0.5,0
202,3554.3525,0,0,0,0.0467,0.5,0
203,951.8947,0,0,0,0.0363,0.5,0
204,951.8947,0,0,0,0.0363,0.5,0
205,699.1801,0,0,0,0.0407,0.5,0
206,699.1801,0,0,0,0.0407,0.5,0
207,5087.5664,0,0,0,0.0579,0.5,0
208,5087.5664,0,0,0,0.0579,0.5,0
209,657.2993,0,0,0,0.0603,0.5,0
210,657.2993,0,0,0,0.0603,0.5,0
211,0.0,0,0,0,0.0453,0.5,0
212,0.0,0,0,0,0.0453,0.5,0
213,12953.8936,0,0,0,0.0701,0.5,0
214,12953.8936,0,0,0,0.0701,0.5,0
215,1171.4211,0,0,0,0.0799,0.5,0
216,1171.4211,0,0,0,0.0799,0.5,0
217,8320.2998,0,0,0,0.0966,0.5,0
218,8320.2998,0,0,0,0.0966,0.5,0
219,19644.8203,0,0,0,0.1206,0.5,0
220,19644.8203,0,0,0,0.1206,0.5,0
221,71350.2969,0,0,0,0.2004,0.502,0
222,71350.2969,0,0,0,0.2004,0.502,0
223,0.0,0,0,0,0.2,0.5,0
224,0.0,0,0,0,0.2,0.5,0
225,67267.7266,0,0,0,0.2976,0.5,0
226,67267.7266,0,0,0,0.2976,0.5,0
227,0.0,0,0,0,0.3434,0.5,0
228,0.0,0,0,0,0.3434,0.5,0
229,358638.2812,0,0,0,0.7329,0.5648,0
230,358638.2812,0,0,0,0.7329,0.5648,0
231,768772.125,0,0,0,1.5023,0.7045,0
232,768772.125,0,0,0,1.5023,0.7045,0
233,1052741.625,0,0,0,1.8072,0.7685,0
234,1052741.625,1,0,1,1.8072,0.7685,0
235,3479401.75,1,0,2,5.9561,0.9493,0
236,3479401.75,2,0,4,5.9561,0.9493,0
237,2468121.75,1,0,5,6.2823,0.8842,0
238,2468121.75,0,0,0,6.2823,0.8842,0
239,0.0,0,0,0,3.8249,0.5,0
240,0.0,0,0,0,3.8249,0.5,0
241,0.0,0,0,0,2.293,0.5,0
242,0.0,0,0,0,2.293,0.5,0
243,275.0243,0,0,0,1.247,0.5,0
244,275.0243,0,0,0,1.247,0.5,0
245,145592.7188,0,0,0,0.9732,0.5255,0
246,145592.7188,0,0,0,0.9732,0.5255,0
247,45500.8203,0,0,0,0.7664,0.5,0
248,45500.8203,0,0,0,0.7664,0.5,0
249,21411.7676,0,0,0,0.6252,0.5,0
250,21411.7676,0,0,0,0.6252,0.5,0
251,0.0,0,0,0,0.3277,0.5,0
252,0.0,0,0,0,0.3277,0.5,0
253,0.0,0,0,0,0.1714,0.5,0
254,0.0,0,0,0,0.1714,0.5,0
255,0.0,0,0,0,0.0897,0.5,0
256,0.0,0,0,0,0.0897,0.5,0
257,0.0,0,0,0,0.0506,0.5,0
258,0.0,0,0,0,0.0506,0.5,0
259,0.0,0,0,0,0.0267,0.5,0
260,0.0,0,0,0,0.0267,0.5,0
261,0.0,0,0,0,0.014,0.5,0
262,0.0,0,0,0,0.014,0.5,0
263,0.0,0,0,0,0.0074,0.5,0
264,0.0,0,0,0,0.0074,0.5,0
265,0.0,0,0,0,0.004,0.5,0
266,0.0,0,0,0,0.004,0.5,0
267,0.0,0,0,0,0.0022,0.5,0
268,0.0,0,0,0,0.0022,0.5,0
269,0.0,0,0,0,0.0012,0.5,0
270,0.0,0,0,0,0.0012,0.5,0
271,0.0,0,0,0,0.0007,0.5,0
272,0.0,0,0,0,0.0007,0.5,0
273,0.0,0,0,0,0.0005,0.5,0
274,0.0,0,0,0,0.0005,0.5,0
275,0.0,0,0,0,0.0003,0.5,0
276,0.0,0,0,0,0.0003,0.5,0
277,0.0,0,0,0,0.0003,0.5,0
278,0.0,0,0,0,0.0003,0.5,0
279,0.0,0,0,0,0.0002,0.5,0
280,0.0,0,0,0,0.0002,0.5,0
281,0.0,0,0,0,0.0002,0.5,0
282,0.0,0,0,0,0.0002,0.5,0
283,0.0,0,0,0,0.0002,0.5,0
