Frame,MembranePotential,Spikes,Collision,TotalSpikes,MotionEnergy,SFA,Prediction
135,0.0,0,0,0,0.0285,0.5,0
136,0.0,0,0,0,0.0285,0.5,0
137,0.0,0,0,0,0.0301,0.5,0
138,0.0,0,0,0,0.0301,0.5,0
139,0.0,0,0,0,0.0257,0.5,0
140,0.0,0,0,0,0.0257,0.5,0
141,0.0,0,0,0,0.0212,0.5,0
142,0.0,0,0,0,0.0212,0.5,0
143,0.0,0,0,0,0.0187,0.5,0
144,0.0,0,0,0,0.0187,0.5,0
145,0.0,0,0,0,0.0161,0.5,0
146,0.0,0,0,0,0.0161,0.5,0
147,0.0,0,0,0,0.0184,0.5,0
148,0.0,0,0,0,0.0184,0.5,0
149,5504.0386,0,0,0,0.0236,0.5,0
150,5504.0386,0,0,0,0.0236,0.5,0
151,0.0,0,0,0,0.0242,0.5,0
152,0.0,0,0,0,0.0242,0.5,0
153,0.0,0,0,0,0.0238,0.5,0
154,0.0,0,0,0,0.0238,0.5,0
155,0.0,0,0,0,0.0223,0.5,0
156,0.0,0,0,0,0.0223,0.5,0
157,0.0,0,0,0,0.0186,0.5,0
158,0.0,0,0,0,0.0186,0.5,0
159,0.0,0,0,0,0.016,0.5,0
160,0.0,0,0,0,0.016,0.5,0
161,0.0,0,0,0,0.0142,0.5,0
162,0.0,0,0,0,0.0142,0.5,0
163,0.0,0,0,0,0.0077,0.5,0
164,0.0,0,0,0,0.0077,0.5,0
165,0.0,0,0,0,0.0041,0.5,0
166,0.0,0,0,0,0.0041,0.5,0
167,0.0,0,0,0,0.0022,0.5,0
168,0.0,0,0,0,0.0022,0.5,0
169,0.0,0,0,0,0.0012,0.5,0
170,0.0,0,0,0,0.0012,0.5,0
171,0.0,0,0,0,0.0006,0.5,0
172,0.0,0,0,0,0.0006,0.5,0
173,0.0,0,0,0,0.0004,0.5,0
174,0.0,0,0,0,0.0004,0.5,0
175,0.0,0,0,0,0.0002,0.5,0
176,0.0,0,0,0,0.0002,0.5,0
177,0.0,0,0,0,0.0001,0.5,0
178,0.0,0,0,0,0.0001,0.5,0
179,0.0,0,0,0,0.0001,0.5,0
180,0.0,0,0,0,0.0001,0.5,0
181,0.0,0,0,0,0.0001,0.5,0
182,0.0,0,0,0,0.0001,0.5,0
183,0.0,0,0,0,0.0,0.5,0
184,0.0,0,0,0,0.0,0.5,0
