Frame,MembranePotential,Spikes,Collision,TotalSpikes,MotionEnergy,SFA,Prediction
108,965.507,0,0,0,0.2154,0.5,0
109,1801.3651,0,0,0,0.2096,0.5,0
110,1801.3651,0,0,0,0.2096,0.5,0
111,100.6276,0,0,0,0.1999,0.5,0
112,100.6276,0,0,0,0.1999,0.5,0
113,5068.7588,0,0,0,0.2503,0.5,0
114,5068.7588,0,0,0,0.2503,0.5,0
115,755.6906,0,0,0,0.2239,0.5,0
116,755.6906,0,0,0,0.2239,0.5,0
117,0.0,0,0,0,0.1436,0.5,0
118,0.0,0,0,0,0.1436,0.5,0
119,1112.3308,0,0,0,0.1517,0.5,0
120,1112.3308,0,0,0,0.1517,0.5,0
121,588.8994,0,0,0,0.2372,0.5,0
122,588.8994,0,0,0,0.2372,0.5,0
123,363.3758,0,0,0,0.2854,0.5,0
124,363.3758,0,0,0,0.2854,0.5,0
125,0.0,0,0,0,0.3119,0.5,0
126,0.0,0,0,0,0.3119,0.5,0
127,0.0,0,0,0,0.3267,0.5,0
128,0.0,0,0,0,0.3267,0.5,0
129,799.4697,0,0,0,0.3214,0.5,0
130,799.4697,0,0,0,0.3214,0.5,0
131,0.0,0,0,0,0.3074,0.5,0
132,0.0,0,0,0,0.3074,0.5,0
133,547.4938,0,0,0,0.3562,0.5,0
134,547.4938,0,0,0,0.3562,0.5,0
135,0.0,0,0,0,0.2285,0.5,0
136,0.0,0,0,0,0.2285,0.5,0
137,136.2821,0,0,0,0.1483,0.5,0
138,136.2821,0,0,0,0.1483,0.5,0
139,0.0,0,0,0,0.1036,0.5,0
140,0.0,0,0,0,0.1036,0.5,0
141,0.0,0,0,0,0.0785,0.5,0
142,0.0,0,0,0,0.0785,0.5,0
143,0.0,0,0,0,0.0627,0.5,0
144,0.0,0,0,0,0.0627,0.5,0
145,0.0,0,0,0,0.0558,0.5,0
146,0.0,0,0,0,0.0558,0.5,0
147,0.0,0,0,0,0.0478,0.5,0
148,0.0,0,0,0,0.0478,0.5,0
149,0.0,0,0,0,0.0531,0.5,0
150,0.0,0,0,0,0.0531,0.5,0
151,0.0,0,0,0,0.0492,0.5,0
152,0.0,0,0,0,0.0492,0.5,0
153,0.0,0,0,0,0.0483,0.5,0
154,0.0,0,0,0,0.0483,0.5,0
155,0.0,0,0,0,0.0438,0.5,0
156,0.0,0,0,0,0.0438,0.5,0
157,0.0,0,0,0,0.0404,0.5,0
158,0.0,0,0,0,0.0404,0.5,0
159,0.0,0,0,0,0.0402,0.5,0
160,0.0,0,0,0,0.0402,0.5,0
161,0.0,0,0,0,0.0372,0.5,0
162,0.0,0,0,0,0.0372,0.5,0
163,371.1651,0,0,0,0.0337,0.5,0
164,371.1651,0,0,0,0.0337,0.5,0
165,1314.7994,0,0,0,0.0332,0.5,0
166,1314.7994,0,0,0,0.0332,0.5,0
167,1183.4333,0,0,0,0.0396,0.5,0
168,1183.4333,0,0,0,0.0396,0.5,0
169,0.0,0,0,0,0.0369,0.5,0
170,0.0,0,0,0,0.0369,0.5,0
171,0.0,0,0,0,0.0355,0.5,0
172,0.0,0,0,0,0.0355,0.5,0
173,0.0,0,0,0,0.0299,0.5,0
174,0.0,0,0,0,0.0299,0.5,0
175,0.0,0,0,0,0.0272,0.5,0
176,0.0,0,0,0,0.0272,0.5,0
177,0.0,0,0,0,0.0252,0.5,0
178,0.0,0,0,0,0.0252,0.5,0
179,0.0,0,0,0,0.0218,0.5,0
180,0.0,0,0,0,0.0218,0.5,0
181,0.0,0,0,0,0.012,0.5,0
182,0.0,0,0,0,0.012,0.5,0
183,0.0,0,0,0,0.0066,0.5,0
184,0.0,2,0,2,0.0066,0.5,0
185,1100.3121,0,0,0,1.7021,0.5,0
186,1100.3121,0,0,0,1.7021,0.5,0
187,4826.3955,0,0,0,1.0898,0.5,0
188,4826.3955,0,0,0,1.0898,0.5,0
189,3102.1279,0,0,0,0.78,0.5,0
190,3102.1279,0,0,0,0.78,0.5,0
191,13529.3281,0,0,0,0.6019,0.5,0
192,13529.3281,0,0,0,0.6019,0.5,0
193,2836.5039,0,0,0,0.512,0.5,0
194,2836.5039,0,0,0,0.512,0.5,0
195,6445.917,0,0,0,0.4916,0.5,0
196,6445.917,0,0,0,0.4916,0.5,0
197,2933.6697,0,0,0,0.4795,0.5,0
198,2933.6697,0,0,0,0.4795,0.5,0
199,3580.3418,0,0,0,0.4729,0.5,0
200,3580.3418,0,0,0,0.4729,0.5,0
201,12214.0068,0,0,0,0.5192,0.5,0
202,12214.0068,0,0,0,0.5192,0.5,0
203,14114.5225,0,0,0,0.4435,0.5,0
204,14114.5225,0,0,0,0.4435,0.5,0
205,1612.994,0,0,0,0.4114,0.5,0
206,1612.994,0,0,0,0.4114,0.5,0
207,437.8448,0,0,0,0.3744,0.5,0
208,437.8448,0,0,0,0.3744,0.5,0
209,3519.7576,0,0,0,0.3523,0.5,0
210,3519.7576,0,0,0,0.3523,0.5,0
211,3394.2595,0,0,0,0.309,0.5,0
212,3394.2595,0,0,0,0.309,0.5,0
213,2485.3196,0,0,0,0.3124,0.5,0
214,2485.3196,0,0,0,0.3124,0.5,0
215,244.0509,0,0,0,0.2791,0.5,0
216,244.0509,0,0,0,0.2791,0.5,0
217,2408.2954,0,0,0,0.27,0.5,0
218,2408.2954,0,0,0,0.27,0.5,0
219,834.0863,0,0,0,0.2674,0.5,0
220,834.0863,0,0,0,0.2674,0.5,0
221,96.2395,0,0,0,0.247,0.5,0
222,96.2395,0,0,0,0.247,0.5,0
223,319.1691,0,0,0,0.2302,0.5,0
224,319.1691,0,0,0,0.2302,0.5,0
225,927.7671,0,0,0,0.2096,0.5,0
226,927.7671,0,0,0,0.2096,0.5,0
227,3075.6008,0,0,0,0.2672,0.5,0
228,3075.6008,0,0,0,0.2672,0.5,0
229,345.5638,0,0,0,0.2514,0.5,0
230,345.5638,0,0,0,0.2514,0.5,0
231,860.1701,0,0,0,0.2217,0.5,0
232,860.1701,0,0,0,0.2217,0.5,0
233,794.589,0,0,0,0.2092,0.5,0
234,794.589,0,0,0,0.2092,0.5,0
235,143.9017,0,0,0,0.1735,0.5,0
236,143.9017,0,0,0,0.1735,0.5,0
237,1387.2668,0,0,0,0.1487,0.5,0
238,1387.2668,0,0,0,0.1487,0.5,0
239,601.7297,0,0,0,0.2357,0.5,0
240,601.7297,0,0,0,0.2357,0.5,0
241,403.7774,0,0,0,0.2846,0.5,0
242,403.7774,0,0,0,0.2846,0.5,0
243,0.0,0,0,0,0.3114,0.5,0
244,0.0,0,0,0,0.3114,0.5,0
245,0.0,0,0,0,0.3049,0.5,0
246,0.0,0,0,0,0.3049,0.5,0
247,0.0,0,0,0,0.2752,0.5,0
248,0.0,0,0,0,0.2752,0.5,0
249,0.0,0,0,0,0.2567,0.5,0
250,0.0,0,0,0,0.2567,0.5,0
251,273.3297,0,0,0,0.2819,0.5,0
252,273.3297,0,0,0,0.2819,0.5,0
253,0.0,0,0,0,0.1873,0.5,0
254,0.0,0,0,0,0.1873,0.5,0
255,134.2799,0,0,0,0.1265,0.5,0
256,134.2799,0,0,0,0.1265,0.5,0
257,0.0,0,0,0,0.104,0.5,0
258,0.0,0,0,0,0.104,0.5,0
259,0.0,0,0,0,0.0763,0.5,0
260,0.0,0,0,0,0.0763,0.5,0
261,0.0,0,0,0,0.063,0.5,0
262,0.0,0,0,0,0.063,0.5,0
263,0.0,0,0,0,0.0522,0.5,0
264,0.0,0,0,0,0.0522,0.5,0
265,0.0,0,0,0,0.0457,0.5,0
266,0.0,0,0,0,0.0457,0.5,0
267,0.0,0,0,0,0.0436,0.5,0
268,0.0,0,0,0,0.0436,0.5,0
269,0.0,0,0,0,0.0429,0.5,0
270,0.0,0,0,0,0.0429,0.5,0
271,0.0,0,0,0,0.0499,0.5,0
272,0.0,0,0,0,0.0499,0.5,0
273,0.0,0,0,0,0.0421,0.5,0
274,0.0,0,0,0,0.0421,0.5,0
275,0.0,0,0,0,0.0409,0.5,0
276,0.0,0,0,0,0.0409,0.5,0
277,0.0,0,0,0,0.0379,0.5,0
278,0.0,0,0,0,0.0379,0.5,0
279,0.0,0,0,0,0.0349,0.5,0
280,0.0,0,0,0,0.0349,0.5,0
281,2286.1755,0,0,0,0.0336,0.5,0
282,2286.1755,0,0,0,0.0336,0.5,0
283,4032.3147,0,0,0,0.0328,0.5,0
284,4032.3147,0,0,0,0.0328,0.5,0
285,94.7405,0,0,0,0.0387,0.5,0
286,94.7405,0,0,0,0.0387,0.5,0
287,0.0,0,0,0,0.0358,0.5,0
288,0.0,0,0,0,0.0358,0.5,0
289,0.0,0,0,0,0.0329,0.5,0
290,0.0,0,0,0,0.0329,0.5,0
291,0.0,0,0,0,0.0285,0.5,0
292,0.0,0,0,0,0.0285,0.5,0
293,0.0,0,0,0,0.0263,0.5,0
294,0.0,0,0,0,0.0263,0.5,0
295,0.0,0,0,0,0.0285,0.5,0
296,0.0,0,0,0,0.0285,0.5,0
297,0.0,0,0,0,0.0159,0.5,0
298,0.0,0,0,0,0.0159,0.5,0
299,0.0,0,0,0,0.0088,0.5,0
300,0.0,0,0,0,0.0088,0.5,0
301,0.0,0,0,0,0.0049,0.5,0
302,0.0,0,0,0,0.0049,0.5,0
303,0.0,0,0,0,0.0028,0.5,0
304,0.0,0,0,0,0.0028,0.5,0
305,0.0,0,0,0,0.0017,0.5,0
306,0.0,0,0,0,0.0017,0.5,0
307,0.0,0,0,0,0.0012,0.5,0
308,0.0,0,0,0,0.0012,0.5,0
309,0.0,0,0,0,0.0008,0.5,0
310,0.0,0,0,0,0.0008,0.5,0
311,0.0,0,0,0,0.0007,0.5,0
312,0.0,0,0,0,0.0007,0.5,0
313,0.0,0,0,0,0.0006,0.5,0
314,0.0,0,0,0,0.0006,0.5,0
315,0.0,0,0,0,0.0005,0.5,0
316,0.0,0,0,0,0.0005,0.5,0
317,0.0,0,0,0,0.0005,0.5,0
