Frame,MembranePotential,Spikes,Collision,TotalSpikes,MotionEnergy,SFA,Prediction
110,27250.4785,0,0,0,0.0969,0.5,0
111,11893.208,0,0,0,0.1179,0.5,0
112,11893.208,0,0,0,0.1179,0.5,0
113,30180.4824,0,0,0,0.1469,0.5,0
114,30180.4824,0,0,0,0.1469,0.5,0
115,41491.0547,0,0,0,0.1944,0.5,0
116,41491.0547,0,0,0,0.1944,0.5,0
117,87463.3516,0,0,0,0.2631,0.5,0
118,87463.3516,0,0,0,0.2631,0.5,0
119,166850.0781,0,0,0,0.369,0.5329,0
120,166850.0781,0,0,0,0.369,0.5329,0
121,271552.9688,0,0,0,0.5661,0.5655,0
122,271552.9688,0,0,0,0.5661,0.5655,0
123,484037.6875,0,0,0,0.9284,0.629,0
124,484037.6875,0,0,0,0.9284,0.629,0
125,1021921.1875,0,0,0,1.8034,0.7632,0
126,1021921.1875,1,0,1,1.8034,0.7632,0
127,4386721.0,2,0,3,3.8425,0.9572,0
128,4386721.0,1,0,4,3.8425,0.9572,0
129,624.9708,0,0,0,4.318,0.5,0
130,624.9708,2,0,2,4.318,0.5,0
131,285722.4688,0,0,0,4.0727,0.5316,0
132,285722.4688,0,0,0,4.0727,0.5316,0
133,744859.0625,0,0,0,3.189,0.6711,0
134,744859.0625,0,0,0,3.189,0.6711,0
135,921495.5625,0,0,0,2.6597,0.7114,0
136,921495.5625,0,0,0,2.6597,0.7114,0
137,772157.75,0,0,0,2.2474,0.6214,0
138,772157.75,0,0,0,2.2474,0.6214,0
139,604482.0625,0,0,0,1.8461,0.5304,0
140,604482.0625,0,0,0,1.8461,0.5304,0
141,516580.625,0,0,0,1.573,0.5,0
142,516580.625,0,0,0,1.573,0.5,0
143,0.0,0,0,0,1.1004,0.5,0
144,0.0,0,0,0,1.1004,0.5,0
145,0.0,0,0,0,0.5874,0.5,0
146,0.0,0,0,0,0.5874,0.5,0
147,0.0,0,0,0,0.3147,0.5,0
148,0.0,0,0,0,0.3147,0.5,0
149,0.0,0,0,0,0.1679,0.5,0
150,0.0,0,0,0,0.1679,0.5,0
151,0.0,0,0,0,0.0896,0.5,0
152,0.0,0,0,0,0.0896,0.5,0
153,0.0,0,0,0,0.0478,0.5,0
154,0.0,0,0,0,0.0478,0.5,0
155,0.0,0,0,0,0.0256,0.5,0
156,0.0,0,0,0,0.0256,0.5,0
157,0.0,0,0,0,0.0138,0.5,0
158,0.0,0,0,0,0.0138,0.5,0
159,0.0,0,0,0,0.0075,0.5,0
160,0.0,0,0,0,0.0075,0.5,0
161,0.0,0,0,0,0.0041,0.5,0
162,0.0,0,0,0,0.0041,0.5,0
163,0.0,0,0,0,0.0023,0.5,0
164,0.0,0,0,0,0.0023,0.5,0
165,0.0,0,0,0,0.0014,0.5,0
166,0.0,0,0,0,0.0014,0.5,0
167,0.0,0,0,0,0.0009,0.5,0
168,0.0,0,0,0,0.0009,0.5,0
169,0.0,0,0,0,0.0006,0.5,0
170,0.0,0,0,0,0.0006,0.5,0
171,0.0,0,0,0,0.0005,0.5,0
172,0.0,0,0,0,0.0005,0.5,0
173,0.0,0,0,0,0.2748,0.5,0
174,0.0,0,0,0,0.2748,0.5,0
175,0.0,0,0,0,0.2638,0.5,0
176,0.0,0,0,0,0.2638,0.5,0
177,0.0,0,0,0,0.2681,0.5,0
178,0.0,0,0,0,0.2681,0.5,0
179,0.0,0,0,0,0.2644,0.5,0
180,0.0,0,0,0,0.2644,0.5,0
181,0.0,0,0,0,0.2332,0.5,0
182,0.0,0,0,0,0.2332,0.5,0
183,0.0,0,0,0,0.2102,0.5,0
184,0.0,0,0,0,0.2102,0.5,0
185,0.0,0,0,0,0.1666,0.5,0
186,0.0,0,0,0,0.1666,0.5,0
187,0.0,0,0,0,0.1654,0.5,0
188,0.0,0,0,0,0.1654,0.5,0
189,0.0,0,0,0,0.1149,0.5,0
190,0.0,0,0,0,0.1149,0.5,0
191,120.7516,0,0,0,0.0914,0.5,0
192,120.7516,0,0,0,0.0914,0.5,0
193,190.7577,0,0,0,0.1659,0.5,0
194,190.7577,0,0,0,0.1659,0.5,0
195,583.9298,0,0,0,0.3001,0.5,0
196,583.9298,0,0,0,0.3001,0.5,0
197,34.6808,0,0,0,0.2831,0.5,0
198,34.6808,0,0,0,0.2831,0.5,0
199,65.6065,0,0,0,0.1787,0.5,0
200,65.6065,0,0,0,0.1787,0.5,0
201,145.8651,0,0,0,0.1244,0.5,0
202,145.8651,0,0,0,0.1244,0.5,0
203,245.4214,0,0,0,0.089,0.5,0
204,245.4214,0,0,0,0.089,0.5,0
205,607.0229,0,0,0,0.0679,0.5,0
206,607.0229,0,0,0,0.0679,0.5,0
207,471.6486,0,0,0,0.0578,0.5,0
208,471.6486,0,0,0,0.0578,0.5,0
209,370.9874,0,0,0,0.0537,0.5,0
210,370.9874,0,0,0,0.0537,0.5,0
211,210.6329,0,0,0,0.0524,0.5,0
212,210.6329,0,0,0,0.0524,0.5,0
213,4817.3296,0,0,0,0.0462,0.5,0
214,4817.3296,0,0,0,0.0462,0.5,0
215,814.5744,0,0,0,0.0516,0.5,0
216,814.5744,0,0,0,0.0516,0.5,0
217,504.3048,0,0,0,0.0585,0.5,0
218,504.3048,0,0,0,0.0585,0.5,0
219,4415.6479,0,0,0,0.0686,0.5,0
220,4415.6479,0,0,0,0.0686,0.5,0
221,11142.1895,0,0,0,0.083,0.5,0
222,11142.1895,0,0,0,0.083,0.5,0
223,13688.3135,0,0,0,0.1022,0.5,0
224,13688.3135,0,0,0,0.1022,0.5,0
225,37259.9141,0,0,0,0.1487,0.5,0
226,37259.9141,0,0,0,0.1487,0.5,0
227,41713.9609,0,0,0,0.1954,0.5,0
228,41713.9609,0,0,0,0.1954,0.5,0
229,88309.9844,0,0,0,0.2636,0.5,0
230,88309.9844,0,0,0,0.2636,0.5,0
231,166470.0312,0,0,0,0.3693,0.5328,0
232,166470.0312,0,0,0,0.3693,0.5328,0
233,272338.375,0,0,0,0.5664,0.5658,0
234,272338.375,0,0,0,0.5664,0.5658,0
235,482860.8438,0,0,0,0.9286,0.6287,0
236,482860.8438,0,0,0,0.9286,0.6287,0
237,1023871.125,0,0,0,1.8021,0.7636,0
238,1023871.125,1,0,1,1.8021,0.7636,0
239,3544264.25,1,0,2,4.0548,0.9514,0
240,3544264.25,2,0,4,4.0548,0.9514,0
241,2195493.5,1,0,5,4.4869,0.8722,0
242,2195493.5,0,0,0,4.4869,0.8722,0
243,4166905.0,2,0,2,5.1642,0.9562,0
244,4166905.0,0,0,0,5.1642,0.9562,0
245,738649.6875,0,0,0,3.7701,0.6329,0
246,738649.6875,0,0,0,3.7701,0.6329,0
247,920836.75,0,0,0,2.9704,0.7114,0
248,920836.75,0,0,0,2.9704,0.7114,0
249,777491.25,0,0,0,2.4139,0.6228,0
250,777491.25,0,0,0,2.4139,0.6228,0
251,604421.8125,0,0,0,1.9366,0.5304,0
252,604421.8125,0,0,0,1.9366,0.5304,0
253,520929.4688,0,0,0,1.6195,0.6395,0
254,520929.4688,0,0,0,1.6195,0.6395,0
255,0.0,0,0,0,1.1237,0.5,0
256,0.0,0,0,0,1.1237,0.5,0
257,0.0,0,0,0,0.6055,0.5,0
258,0.0,0,0,0,0.6055,0.5,0
259,0.0,0,0,0,0.3235,0.5,0
260,0.0,0,0,0,0.3235,0.5,0
261,0.0,0,0,0,0.1724,0.5,0
262,0.0,0,0,0,0.1724,0.5,0
263,0.0,0,0,0,0.092,0.5,0
264,0.0,0,0,0,0.092,0.5,0
265,0.0,0,0,0,0.0491,0.5,0
266,0.0,0,0,0,0.0491,0.5,0
267,0.0,0,0,0,0.0263,0.5,0
268,0.0,0,0,0,0.0263,0.5,0
269,0.0,0,0,0,0.0141,0.5,0
270,0.0,0,0,0,0.0141,0.5,0
271,0.0,0,0,0,0.0077,0.5,0
272,0.0,0,0,0,0.0077,0.5,0
273,0.0,0,0,0,0.0042,0.5,0
274,0.0,0,0,0,0.0042,0.5,0
