Frame,MembranePotential,Spikes,Collision,TotalSpikes,MotionEnergy,SFA,Prediction
111,2991.2671,0,0,0,0.0055,0.5,0
112,2991.2671,0,0,0,0.0055,0.5,0
113,1785.7218,0,0,0,0.0075,0.5,0
114,1785.7218,0,0,0,0.0075,0.5,0
115,8677.0225,0,0,0,0.0117,0.5,0
116,8677.0225,0,0,0,0.0117,0.5,0
117,10400.6885,0,0,0,0.0208,0.5,0
118,10400.6885,0,0,0,0.0208,0.5,0
119,22751.8789,0,0,0,0.0303,0.5,0
120,22751.8789,0,0,0,0.0303,0.5,0
121,48857.4688,0,0,0,0.055,0.5,0
122,48857.4688,0,0,0,0.055,0.5,0
123,56105.2617,0,0,0,0.0853,0.5,0
124,56105.2617,0,0,0,0.0853,0.5,0
125,99020.7812,0,0,0,0.1584,0.5115,0
126,99020.7812,0,0,0,0.1584,0.5115,0
127,186466.9688,0,0,0,0.2715,0.5391,0
128,186466.9688,0,0,0,0.2715,0.5391,0
129,291378.2188,0,0,0,0.4269,0.5716,0
130,291378.2188,0,0,0,0.4269,0.5716,0
131,508813.4375,0,0,0,0.7135,0.6361,0
132,508813.4375,0,0,0,0.7135,0.6361,0
133,810361.9375,0,0,0,1.2984,0.7157,0
134,810361.9375,1,0,1,1.2984,0.7157,0
135,156685.3594,0,0,0,1.0542,0.5,0
136,156685.3594,0,0,0,1.0542,0.5,0
137,0.0,0,0,0,0.5614,0.5,0
138,0.0,0,0,0,0.5614,0.5,0
139,0.0,0,0,0,0.2989,0.5,0
140,0.0,0,0,0,0.2989,0.5,0
141,0.0,0,0,0,0.1592,0.5,0
142,0.0,0,0,0,0.1592,0.5,0
143,0.0,0,0,0,0.0856,0.5,0
144,0.0,0,0,0,0.0856,0.5,0
145,18969.6348,0,0,0,0.0558,0.5,0
146,18969.6348,0,0,0,0.0558,0.5,0
147,14057.0859,0,0,0,0.0419,0.5,0
148,14057.0859,0,0,0,0.0419,0.5,0
149,15030.9473,0,0,0,0.0322,0.5,0
150,15030.9473,0,0,0,0.0322,0.5,0
151,0.0,0,0,0,0.0174,0.5,0
152,0.0,0,0,0,0.0174,0.5,0
153,0.0,0,0,0,0.0093,0.5,0
154,0.0,0,0,0,0.0093,0.5,0
155,0.0,0,0,0,0.0049,0.5,0
156,0.0,0,0,0,0.0049,0.5,0
157,0.0,0,0,0,0.0026,0.5,0
158,0.0,0,0,0,0.0026,0.5,0
159,0.0,0,0,0,0.0014,0.5,0
160,0.0,0,0,0,0.0014,0.5,0
161,0.0,0,0,0,0.0008,0.5,0
162,0.0,0,0,0,0.0008,0.5,0
163,0.0,0,0,0,0.0004,0.5,0
164,0.0,0,0,0,0.0004,0.5,0
165,0.0,0,0,0,0.0002,0.5,0
166,0.0,0,0,0,0.0002,0.5,0
167,0.0,0,0,0,0.0001,0.5,0
168,0.0,0,0,0,0.0001,0.5,0
169,0.0,0,0,0,0.0001,0.5,0
170,0.0,0,0,0,0.0001,0.5,0
171,0.0,0,0,0,0.0,0.5,0
172,0.0,0,0,0,0.0,0.5,0
173,0.0,0,0,0,0.0,0.5,0
174,0.0,0,0,0,0.0,0.5,0
175,0.0,0,0,0,0.0,0.5,0
176,0.0,0,0,0,0.0,0.5,0
177,0.0,0,0,0,0.0,0.5,0
178,0.0,0,0,0,0.0,0.5,0
179,0.0,0,0,0,0.0,0.5,0
180,0.0,0,0,0,0.0,0.5,0
181,81.6805,0,0,0,0.0001,0.5,0
182,81.6805,0,0,0,0.0001,0.5,0
183,0.0,0,0,0,0.0002,0.5,0
184,0.0,0,0,0,0.0002,0.5,0
185,0.0,0,0,0,0.0002,0.5,0
186,0.0,0,0,0,0.0002,0.5,0
187,0.0,0,0,0,0.0002,0.5,0
188,0.0,0,0,0,0.0002,0.5,0
189,0.0,0,0,0,0.0001,0.5,0
190,0.0,0,0,0,0.0001,0.5,0
191,0.0,0,0,0,0.0001,0.5,0
192,0.0,0,0,0,0.0001,0.5,0
193,0.0,0,0,0,0.0002,0.5,0
194,0.0,0,0,0,0.0002,0.5,0
195,131.8469,0,0,0,0.0003,0.5,0
196,131.8469,0,0,0,0.0003,0.5,0
197,0.0,0,0,0,0.0002,0.5,0
198,0.0,0,0,0,0.0002,0.5,0
199,281.7154,0,0,0,0.0005,0.5,0
200,281.7154,0,0,0,0.0005,0.5,0
201,0.0,0,0,0,0.0004,0.5,0
202,0.0,0,0,0,0.0004,0.5,0
203,31.8179,0,0,0,0.0004,0.5,0
204,31.8179,0,0,0,0.0004,0.5,0
205,495.3742,0,0,0,0.0007,0.5,0
206,495.3742,0,0,0,0.0007,0.5,0
207,122.4869,0,0,0,0.0007,0.5,0
208,122.4869,0,0,0,0.0007,0.5,0
209,378.0757,0,0,0,0.0011,0.5,0
210,378.0757,0,0,0,0.0011,0.5,0
211,348.9981,0,0,0,0.0013,0.5,0
212,348.9981,0,0,0,0.0013,0.5,0
213,963.3788,0,0,0,0.0017,0.5,0
214,963.3788,0,0,0,0.0017,0.5,0
215,2555.5906,0,0,0,0.0021,0.5,0
216,2555.5906,0,0,0,0.0021,0.5,0
217,1665.4161,0,0,0,0.0022,0.5,0
218,1665.4161,0,0,0,0.0022,0.5,0
219,2723.1179,0,0,0,0.0028,0.5,0
220,2723.1179,0,0,0,0.0028,0.5,0
221,1530.8838,0,0,0,0.003,0.5,0
222,1530.8838,0,0,0,0.003,0.5,0
223,3053.0049,0,0,0,0.0055,0.5,0
224,3053.0049,0,0,0,0.0055,0.5,0
225,1785.6934,0,0,0,0.0075,0.5,0
226,1785.6934,0,0,0,0.0075,0.5,0
227,8678.3223,0,0,0,0.0117,0.5,0
228,8678.3223,0,0,0,0.0117,0.5,0
229,10400.6924,0,0,0,0.0207,0.5,0
230,10400.6924,0,0,0,0.0207,0.5,0
231,22751.8789,0,0,0,0.0303,0.5,0
232,22751.8789,0,0,0,0.0303,0.5,0
233,59910.9844,0,0,0,0.0656,0.5,0
234,59910.9844,0,0,0,0.0656,0.5,0
235,68202.9531,0,0,0,0.0871,0.5017,0
236,68202.9531,0,0,0,0.0871,0.5017,0
237,87399.1641,0,0,0,0.1615,0.5,0
238,87399.1641,0,0,0,0.1615,0.5,0
239,185976.5,0,0,0,0.2731,0.5389,0
240,185976.5,0,0,0,0.2731,0.5389,0
241,291935.0,0,0,0,0.4253,0.5718,0
242,291935.0,0,0,0,0.4253,0.5718,0
243,508920.9375,0,0,0,0.7126,0.6361,0
244,508920.9375,0,0,0,0.7126,0.6361,0
245,810206.25,0,0,0,1.2979,0.7157,0
246,810206.25,1,0,1,1.2979,0.7157,0
247,156693.1719,0,0,0,1.054,0.5,0
248,156693.1719,0,0,0,1.054,0.5,0
249,0.0,0,0,0,0.5613,0.5,0
250,0.0,0,0,0,0.5613,0.5,0
251,0.0,0,0,0,0.2989,0.5,0
252,0.0,0,0,0,0.2989,0.5,0
253,0.0,0,0,0,0.1592,0.5,0
254,0.0,0,0,0,0.1592,0.5,0
255,0.0,0,0,0,0.0855,0.5,0
256,0.0,0,0,0,0.0855,0.5,0
257,19111.2109,0,0,0,0.056,0.5,0
258,19111.2109,0,0,0,0.056,0.5,0
259,0.0,0,0,0,0.0345,0.5,0
260,0.0,0,0,0,0.0345,0.5,0
261,15010.1367,0,0,0,0.0279,0.5,0
262,15010.1367,0,0,0,0.0279,0.5,0
263,0.0,0,0,0,0.0151,0.5,0
264,0.0,0,0,0,0.0151,0.5,0
265,0.0,0,0,0,0.0081,0.5,0
266,0.0,0,0,0,0.0081,0.5,0
267,0.0,0,0,0,0.0043,0.5,0
268,0.0,0,0,0,0.0043,0.5,0
269,0.0,0,0,0,0.0023,0.5,0
270,0.0,0,0,0,0.0023,0.5,0
271,0.0,0,0,0,0.0012,0.5,0
272,0.0,0,0,0,0.0012,0.5,0
273,0.0,0,0,0,0.0006,0.5,0
274,0.0,0,0,0,0.0006,0.5,0
275,0.0,0,0,0,0.0003,0.5,0
276,0.0,0,0,0,0.0003,0.5,0
277,0.0,0,0,0,0.0002,0.5,0
278,0.0,0,0,0,0.0002,0.5,0
279,0.0,0,0,0,0.0001,0.5,0
280,0.0,0,0,0,0.0001,0.5,0
281,0.0,0,0,0,0.0001,0.5,0
282,0.0,0,0,0,0.0001,0.5,0
283,0.0,0,0,0,0.0,0.5,0
284,0.0,0,0,0,0.0,0.5,0
285,0.0,0,0,0,0.0,0.5,0
286,0.0,0,0,0,0.0,0.5,0
287,0.0,0,0,0,0.0,0.5,0
288,0.0,0,0,0,0.0,0.5,0
289,0.0,0,0,0,0.0,0.5,0
290,0.0,0,0,0,0.0,0.5,0
291,0.0,0,0,0,0.0,0.5,0
